7.345024347305297852e-01
7.379991412162780762e-01
7.387211322784423828e-01
7.456959486007690430e-01
7.542058229446411133e-01
7.653696537017822266e-01
7.819552421569824219e-01
7.819552421569824219e-01
7.868638038635253906e-01
7.868638038635253906e-01
7.885298728942871094e-01
7.901399731636047363e-01
7.973020672798156738e-01
7.973020672798156738e-01
8.041051626205444336e-01
8.046622276306152344e-01
8.041051626205444336e-01
8.057822585105895996e-01
8.057822585105895996e-01
8.137891292572021484e-01
8.188078999519348145e-01
8.188078999519348145e-01
8.188078999519348145e-01
8.224984407424926758e-01
8.248883485794067383e-01
8.248883485794067383e-01
8.267105221748352051e-01
8.342333436012268066e-01
8.377018570899963379e-01
8.381153941154479980e-01
8.381153941154479980e-01
8.383609652519226074e-01
8.383609652519226074e-01
8.383609652519226074e-01
8.467203378677368164e-01
8.467203378677368164e-01
8.467203378677368164e-01
8.467203974723815918e-01
8.467203974723815918e-01
8.518882393836975098e-01
8.518882393836975098e-01
8.518882393836975098e-01
8.518882393836975098e-01
8.497694730758666992e-01
8.497694730758666992e-01
8.497694730758666992e-01
8.497694730758666992e-01
8.497694730758666992e-01
8.540601730346679688e-01
8.577635288238525391e-01
8.577635288238525391e-01
8.577635288238525391e-01
8.577635288238525391e-01
8.577635288238525391e-01
8.591703176498413086e-01
8.591703176498413086e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.613737225532531738e-01
8.618923425674438477e-01
8.622820973396301270e-01
8.622820973396301270e-01
8.622820973396301270e-01
8.622820973396301270e-01
8.622820973396301270e-01
8.622820973396301270e-01
8.631430268287658691e-01
8.622820973396301270e-01
8.622820973396301270e-01
8.634051084518432617e-01
8.634051084518432617e-01
8.634051084518432617e-01
8.622820973396301270e-01
8.622820973396301270e-01
8.640956878662109375e-01
8.650957345962524414e-01
8.652244806289672852e-01
